INFORME,FECHA CIERRE,FECHA SESIÓN,N°,Marca temporal,Autor de la Pregunta,Justificación o contexto,Pregunta,Órgano requerido,Area de gestión,Tema
ANEXO 94,30/05/2016,01/06/2016,637,8/1/2016 14:59:49,"Pilatti Vergara, María Inés (CHA - PJ-FpV)",Sobre la actuación de las fuerzas de seguridad intervinientes en el procedimiento de desalojo de las instalaciones de Tiempo Argentino y Radio América.,Informe las causales o en base a qué disposición los efectivos de la Policía Federal arremetieron.,Ministerio de Seguridad,Seguridad Interior  ,ROL DE LA PFA EN AGRESION A TIEMPO ARENTINO
ANEXO 94,30/05/2016,01/06/2016,638,8/1/2016 12:52:18,"Pilatti Vergara, María Inés (CHA - PJ-FpV)","La CAME recientemente ha detectado en su muestra, heterogeneidad en la contracción del empleo. Por ello le extendemos esta serie de preguntas a partir del diálogo intersectorial:","¿Existen sectores con mucha potencialidad que no están reduciendo planta? Por el contrato, ¿que sectores demuestran la necesidad de protección estatal
¿Cuantos puestos de trabajo en peligro se estiman en estos sectores de la economía formal?
Ante la inacción, de perderse esos puestos de trabajo, ha determinado el posible impacto económico (consumo, desempleo, exportaciones)?
El gobierno estima prioritario: ¿a) la creación de nuevos empleos b) la protección de los existentes?","Ministerio de Trabajo, Empleo y Seguridad Social",Política de Empleo y Desempleo  ,SITUACIÓN DE EMPLEO/DESEMPLEO EN PYMES
ANEXO 94,30/05/2016,01/06/2016,639,8/1/2016 12:57:20,"Pilatti Vergara, María Inés (CHA - PJ-FpV)","La CAME recientemente ha detectado en su muestra, heterogeneidad en la contracción del empleo. Por ello le extendemos esta serie de preguntas a partir del diálogo intersectorial:","Ante la posibilidad de políticas que estimulen el empleo a razón de menores aportes patronales, ¿El gobierno considera satisfactorio el formato?¿ Qué meta física sería aceptable?
Ante la posibilidad de políticas de empleo que estimulen el retiro anticipado de adultos mayores, ¿El gobierno considera satisfactorio el formato? ¿ Qué meta física sería aceptable?
Ante la posibilidad de políticas de empleo que estimulen la contratación por 3 - 6 meses, ¿El Gobierno considera satisfactorio el formato?¿ Qué meta física sería aceptable?","Ministerio de Trabajo, Empleo y Seguridad Social",Política de Empleo y Desempleo  ,ESTIMULO DE EMPLEO A PYMES
ANEXO 94,30/05/2016,01/06/2016,640,8/1/2016 16:17:34,"Pilatti Vergara, María Inés (CHA - PJ-FpV)",,¿El gobierno ha detectado sectores que estén creando empleo genuino? Estiman que esto se debe a a) condiciones de competitividad b) nuevas demandas sociales c) irrupciones tecnológicas d) fomento gubernamental e) Otros (completar)?,"Ministerio de Trabajo, Empleo y Seguridad Social",Política de Empleo y Desempleo  ,CREACIÓN DE NUEVOS EMPLEOS GENUINOS
ANEXO 94,30/05/2016,01/06/2016,641,7/29/2016 16:53:50,"Pilatti Vergara, María Inés (CHA - PJ-FpV)",,"Al designar como gerente y subgerente de Prevención, Protección y Seguridad en Intercargo S.A a Pedro Eduardo Giromini y Enrique Mauricio Piaggio, ¿tomó en cuenta los antecedentes que se encuentran en los archivos del Ministerio de Defensa y de Justicia sobre legajos y actuaciones de ambos en las Fuerzas Armadas durante la última dictadura?",Ministerio de Transporte,Ética pública / oficina anticorrupción,DESIGNACIONES EN INTERCARGO
ANEXO 94,30/05/2016,01/06/2016,642,7/29/2016 17:32:32,"Pilatti Vergara, María Inés (CHA - PJ-FpV)",,¿Por qué razón la Operadora Ferroviaria Trenes Argentinos Sociedad del Estado (SOFSE) contrató sin licitación a la empresa Aon Risk Services quienes ejecutan de manera exclusiva un programa de seguros razón por la cual se dio de baja a los contratos con Nación Seguros?,Ministerio de Transporte,Política Ferroviaria  ,LICITACION SEGUROS FERROCARRILES
ANEXO 94,30/05/2016,01/06/2016,643,8/1/2016 15:33:50,"Pilatti Vergara, María Inés (CHA - PJ-FpV)",,"Informe el total de erogaciones que significó el festejo del bicentenario de la declaración de la independencia, indicando artistas contratados, cachet, consultoras, viaticos de funcionarios etc.",Sistema Federal de Medios Públicos,Medios Públicos,EROGACIÓN DE LA FIESTA DEL BICENTENARIO
ANEXO 94,30/05/2016,01/06/2016,644,7/29/2016 18:45:43,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"¿Cuándo se podrán en ejecución los planes de vivienda del ex PROCREAR, que según información sobre el particular existiría hasta el presente una subejecución del 40% para paliar los problemas edilicios y de vivienda existentes en nuestro país?",ANSES, Política habitacional.,NUEVOS PLANES PROCEAR
ANEXO 94,30/05/2016,01/06/2016,645,7/29/2016 17:54:46,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,¿Cuál es el grado de ejecución del acuerdo del Estado Nacional con el sector lechero para recibir aportes del gobierno para revertir la crisis del sector?,Ministerio de Agroindustria,Ganadería  ,CRISIS SECTOR LECHERO
ANEXO 94,30/05/2016,01/06/2016,646,7/29/2016 17:58:27,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"¿Qué medidas se están evaluando y/o concretando para paliar la acuciante situación que atraviesa el sector de producción de porcinos, principalmente, a raíz del levantamiento de las retenciones al maíz?",Ministerio de Agroindustria,Ganadería  ,CRISIS SECTOR PORCINO
ANEXO 94,30/05/2016,01/06/2016,647,8/1/2016 12:22:17,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"¿Cuál ha sido el impacto de las medidas oficiales sobre las políticas en materia de ciencia y tecnología, en particular sobre el ajuste al sistema de ciencia y tecnología, que demuestra la incapacidad de los resultados de las paritarias de compensar los efectos de la inflación/devaluación que han reducido grandemente el poder adquisitivo de los estipendios de los becarios y los salarios de los investigadores y personal de apoyo o la nula o insuficiente actualización de subsidios a proyectos de investigación?","Ministerio de Ciencia, Tecnología e Innovación Productiva",Científicos/CONICET,IMPACTO AJUSTE AL SISTEMA DE CIENCIA Y TECNOLOGÍA
ANEXO 94,30/05/2016,01/06/2016,648,7/29/2016 17:07:36,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"¿Qué medidas políticas, más allá de la apelación judicial, a corto y mediano plazo va a adoptar el Gobierno Nacional en razón del fallo judicial de segunda instancia que suspende la aplicación del aumento tarifario de gas en todo el país? ",Ministerio de Energía y Minería,Tarifas  ,AUMENTOS TARIFAS SERVICIOS PÚBLICOS 
ANEXO 94,30/05/2016,01/06/2016,649,7/29/2016 17:13:41,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"el propio Ministro de Energía admitió que están valorando sobre la marcha la implementación de la tarifa social  frente a los reclamos judiciales que se replicaron en todo el país, ¿Qué medidas se piensan ejecutar antes de que termine el periodo invernal para revertir o al menos mejorar la situación de millones de usuarios?",Ministerio de Energía y Minería,Tarifas  ,TARIFA SOCIAL
ANEXO 94,30/05/2016,01/06/2016,650,7/29/2016 19:01:14,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"¿Cuál es el estado de avance y ejecución del gasoducto regional que abastecerá a Esperanza, Rafaela, Sunchales y localidades intermedias en el marco de un proyecto complementario del Gasoducto del Noreste, cuya construcción ya esta iniciada. En la gestión pasada el intendente de Sunchales firmó el convenio correspondiente con el Ministro de Infraestructura y Planificación Federal para al puesta en marcha del Ramal? ¿En que etapa de concreción se encuentra la obra y cuándo se estima su finalización?",Ministerio de Energía y Minería,YPF  /Política de hidrocarburos  /Gas,GASODUCTO REGIONAL SANTA FE
ANEXO 94,30/05/2016,01/06/2016,651,7/29/2016 19:05:47,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"¿Cuál es el estado de avance y medidas a implementar para la concreción del Gasoducto Regional Sur de Santa Fe, el que cubre al Departamento de General López y alrededores (centros urbanos)?",Ministerio de Energía y Minería,YPF  /Política de hidrocarburos  /Gas,GASODUCTO REGIONAL SANTA FE
ANEXO 94,30/05/2016,01/06/2016,652,8/1/2016 12:34:12,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,Especifique cantidad y detalle qué recursos llegaron a la Provincia de Santa Fe por la emergencia declarada en materia hidrocarburífera.,Ministerio de Energía y Minería,YPF  /Política de hidrocarburos  /Gas,RECURSOS EMERGENCIA HIDROCARBURÍFERA A SANTA FE
ANEXO 94,30/05/2016,01/06/2016,653,7/29/2016 18:01:53,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,¿Cuál es el flujo de inversiones que se prevén para el segundo semestre del año que ya empezó?,Ministerio de Hacienda y Finanzas Públicas,Política Económica,FLUJO DE INVERSIONES
ANEXO 94,30/05/2016,01/06/2016,654,7/29/2016 18:13:03,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"Determine la zona geográfica de influencia del ambicioso plan de inversiones anunciado a través del Decreto de Necesidad y Urgencia N°797/16, en particular lo que será asignado a la Provincia de Santa Fe, ya que de la lectura del mismo pareciera que las zonas a invertir se concentran en la Capital Federal y Provincia de Buenos Aires.",Ministerio de Hacienda y Finanzas Públicas,Política Económica,PLAN DE INVERSIONES EN SANTA FE
ANEXO 94,30/05/2016,01/06/2016,655,7/29/2016 17:28:15,"Sacnun, María de los Ángeles (SFE - PJ-FpV)","Explique las razones que llevaron al dictado del decreto 361/16 sobre Régimen de Redeterminación de Precios de Contrato de Obra Pública y de Consultoría de Obra Pública, más allá de las explicitadas en el decreto, es decir: paralización de obras, procesos inflacionarios y devaluatorios","¿Por qué se amplía el ámbito de aplicación en el aspecto subjetivo (sin considerar excepciones) y objetivo, para los contratos de consultoría?","Ministerio de Interior, Obras Públicas y Vivienda", Infraestructura.,REDETERMINACIÓN DE PRECIOS EN OBRA PÚBLICA
ANEXO 94,30/05/2016,01/06/2016,656,7/29/2016 17:31:04,"Sacnun, María de los Ángeles (SFE - PJ-FpV)","Explique las razones que llevaron al dictado del decreto de 691/16 sobre Régimen de Redeterminación de Precios de Contrato de Obra Pública y de Consultoría de Obra Pública, más Allá de las explicitadas en el decreto, es decir: paralizacion de obras, procesos inflacionarios y devaluatorios"," ¿Por qué se reduce el índice de variación fijado en el 10% al 5%, facultándose a su vez al Ministerio del Interior a modificarlo, permitiendo la subdelegación?","Ministerio de Interior, Obras Públicas y Vivienda", Infraestructura.,REDETERMINACIÓN DE PRECIOS EN OBRA PÚBLICA
ANEXO 94,30/05/2016,01/06/2016,657,7/29/2016 17:33:04,"Sacnun, María de los Ángeles (SFE - PJ-FpV)","Explique las razones que llevaron al dictado del decreto de 691/16 sobre Régimen de Redeterminación de Precios de Contrato de Obra Pública y de Consultoría de Obra Pública, más Allá de las explicitadas en el decreto, es decir: paralizacion de obras, procesos inflacionarios y devaluatorios"," ¿De qué manera la creación de las Comisiones de Evaluación, Coordinación y Seguimiento que se fijan en el nuevo Art.20 agilizarán los procedimientos, así como la división entre adecuación provisoria y permanente de precios?","Ministerio de Interior, Obras Públicas y Vivienda", Infraestructura.,REDETERMINACIÓN DE PRECIOS EN OBRA PÚBLICA
ANEXO 94,30/05/2016,01/06/2016,658,7/29/2016 17:33:49,"Sacnun, María de los Ángeles (SFE - PJ-FpV)","Explique las razones que llevaron al dictado del decreto de 691/16 sobre Régimen de Redeterminación de Precios de Contrato de Obra Pública y de Consultoría de Obra Pública, más Allá de las explicitadas en el decreto, es decir: paralizacion de obras, procesos inflacionarios y devaluatorios","¿De qué manera, los supuestos anuncios sobre una futura ley de transparencia de las licitaciones públicas redundarán en los regímenes de redeterminación?","Ministerio de Interior, Obras Públicas y Vivienda", Infraestructura.,REDETERMINACIÓN DE PRECIOS EN OBRA PÚBLICA
ANEXO 94,30/05/2016,01/06/2016,659,7/29/2016 18:58:08,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,¿De qué manera se ejecutó el plan de reparación de personas  damnificados por la emergencia climática en la Provincia de Santa Fe a implementar por el Gobierno Nacional? ¿Que plazo maneja para concretar la ayuda?,"Ministerio de Interior, Obras Públicas y Vivienda",Obras inundaciones,REPARACIÓN DAMNIFICADOS POR EMERGENCIA CLIMATICA SANTA FE
ANEXO 94,30/05/2016,01/06/2016,660,7/29/2016 18:58:08,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,¿De qué manera se ejecutó el plan de reparación de  sectores productivos damnificados por la emergencia climática en la Provincia de Santa Fe a implementar por el Gobierno Nacional? ¿Que plazo maneja para concretar la ayuda?,Ministerio de Hacienda y Finanzas Públicas,Obras inundaciones,REPARACIÓN DAMNIFICADOS POR EMERGENCIA CLIMATICA SANTA FE
ANEXO 94,30/05/2016,01/06/2016,661,7/29/2016 18:27:08,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"¿Cuáles son según el gobierno los beneficios del decreto 820/16 que modifica el 274/12, reglamentario de la Ley 26.737 en cuánto a los requisitos y procedimientos de extranjerización de tierras, elevando el nivel de 25% al 51% del capital del adquiriente para que sea considerado titular extranjero?",Ministerio de Justicia y Derechos Humanos,Otros  ,TIERRAS RURALES
ANEXO 94,30/05/2016,01/06/2016,662,7/29/2016 19:13:41,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"¿Cual es el grado de avance en la creación de Juzgados Federales en la Provincia de Santa Fe, concretamente la puesta en marcha del Juzgado Federal de la ciudad de Venado Tuerto?¿Podría especificar los plazos concretos para la puesta en funcionamiento, ya que en los últimos meses no ha habido novedades sobre el particular?",Ministerio de Justicia y Derechos Humanos,Tribunales federales  ,JUZGADOS FEDERALES EN SANTA FE
ANEXO 94,30/05/2016,01/06/2016,663,7/29/2016 17:48:02,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",Sin perjuicio de las ayuda al sector autopartista que se busca a través de una legislación específica sobre el particular,"¿De qué manera se piensa fortalecer la industria metalmecánica, que se encuentra viviendo una realidad desesperante en la actualidad?",Ministerio de Producción,Automotrices  ,REACTIVACIÓN INDUSTRIA METALMECÁNICA
ANEXO 94,30/05/2016,01/06/2016,664,7/29/2016 17:49:03,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,¿Cree el Poder Ejecutivo que con la sanción de la ley se otorgarán a las PYMES herramientas suficientes para lograr que las mismas se fortalezcan y desarrollen? ¿Qué otras medidas estratégicas se evalúan desde los Ministerios Correspondientes para cumplir dichos objetivos?,Ministerio de Producción,MiPyMes  ,FORTALECIMIENTO DE LAS PYMES
ANEXO 94,30/05/2016,01/06/2016,665,7/29/2016 18:31:02,"Sacnun, María de los Ángeles (SFE - PJ-FpV)",,"¿De qué manera se va a volver a fortalecer a las industrias de color local y a los comercios de Rosario y el cordón industrial de la Provincia de Santa Fe, frente a la política de total apertura de mercado e importaciones?",Ministerio de Producción,Política Industrial,PROTECCIÓN DEL SECTOR PRODUCTIVO EN SANTA FE
